Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Mutual Inductance Segment L (H),Mutual Inductance Segment L+C (H),Final Mutual Inductance (H)
0.30000000000000004,0.7400000000000002,18,0.30000000000000004,0.7400000000000002,18,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.683794421051705e-08,8.683794421051705e-08,1.736758884210341e-07
0.30000000000000004,0.7400000000000002,16,0.30000000000000004,0.7400000000000002,16,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.192538561195934e-07,1.192538561195934e-07,2.385077122391868e-07
0.30000000000000004,0.7400000000000002,15,0.30000000000000004,0.7400000000000002,15,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2928651960212643e-07,1.2928651960212643e-07,2.5857303920425287e-07
0.30000000000000004,0.7400000000000002,13,0.30000000000000004,0.7400000000000002,13,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.0606192846982132e-07,2.0606192846982132e-07,4.1212385693964263e-07
0.30000000000000004,0.7400000000000002,12,0.30000000000000004,0.7400000000000002,12,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.2869752932913536e-07,2.2869752932913536e-07,4.5739505865827073e-07
0.30000000000000004,0.7400000000000002,11,0.30000000000000004,0.7400000000000002,11,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.647972295920372e-07,2.647972295920372e-07,5.295944591840744e-07
0.30000000000000004,0.7400000000000002,11,0.30000000000000004,0.7400000000000002,11,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.157348850631926e-07,2.157348850631926e-07,4.314697701263852e-07
0.30000000000000004,0.7400000000000002,10,0.30000000000000004,0.7400000000000002,10,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.590953988484581e-07,2.590953988484581e-07,5.181907976969162e-07
0.30000000000000004,0.7400000000000002,9,0.30000000000000004,0.7400000000000002,9,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.245982964136e-07,3.245982964136e-07,6.491965928272e-07
0.30000000000000004,0.7400000000000002,9,0.30000000000000004,0.7400000000000002,9,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.669471360572952e-07,2.669471360572952e-07,5.338942721145904e-07
0.30000000000000004,0.7400000000000002,8,0.30000000000000004,0.7400000000000002,8,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.5109641852568097e-07,3.5109641852568097e-07,7.021928370513619e-07
0.30000000000000004,0.7400000000000002,8,0.30000000000000004,0.7400000000000002,8,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.8721658039580646e-07,2.8721658039580646e-07,5.744331607916129e-07
0.30000000000000004,0.7400000000000002,7,0.30000000000000004,0.7400000000000002,7,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.1581518438426706e-07,4.1581518438426706e-07,8.316303687685341e-07
0.30000000000000004,0.7400000000000002,7,0.30000000000000004,0.7400000000000002,7,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.446999244701367e-07,3.446999244701367e-07,6.893998489402734e-07
0.30000000000000004,0.7400000000000002,7,0.30000000000000004,0.7400000000000002,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.7882936093262475e-07,2.7882936093262475e-07,5.576587218652495e-07
0.30000000000000004,0.7400000000000002,6,0.30000000000000004,0.7400000000000002,6,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.340724254035e-07,4.340724254035e-07,8.68144850807e-07
0.30000000000000004,0.7400000000000002,6,0.30000000000000004,0.7400000000000002,6,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.648165247203127e-07,3.648165247203127e-07,7.296330494406254e-07
0.30000000000000004,0.7800000000000002,24,0.30000000000000004,0.7800000000000002,24,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.6995701387253666e-08,3.6995701387253666e-08,7.399140277450733e-08
0.30000000000000004,0.7800000000000002,21,0.30000000000000004,0.7800000000000002,21,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.423795615866062e-08,5.423795615866062e-08,1.0847591231732124e-07
0.30000000000000004,0.7800000000000002,18,0.30000000000000004,0.7800000000000002,18,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.792749562552937e-08,8.792749562552937e-08,1.7585499125105874e-07
0.30000000000000004,0.7800000000000002,16,0.30000000000000004,0.7800000000000002,16,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2485419207063648e-07,1.2485419207063648e-07,2.4970838414127296e-07
0.30000000000000004,0.7800000000000002,15,0.30000000000000004,0.7800000000000002,15,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.298565307671356e-07,1.298565307671356e-07,2.597130615342712e-07
0.30000000000000004,0.7800000000000002,13,0.30000000000000004,0.7800000000000002,13,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.9467606302479713e-07,1.9467606302479713e-07,3.8935212604959427e-07
0.30000000000000004,0.7800000000000002,12,0.30000000000000004,0.7800000000000002,12,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.129769529902266e-07,2.129769529902266e-07,4.259539059804532e-07
0.30000000000000004,0.7800000000000002,11,0.30000000000000004,0.7800000000000002,11,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.481132779953477e-07,2.481132779953477e-07,4.962265559906954e-07
0.30000000000000004,0.7800000000000002,11,0.30000000000000004,0.7800000000000002,11,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.9897520533293884e-07,1.9897520533293884e-07,3.979504106658777e-07
0.30000000000000004,0.7800000000000002,10,0.30000000000000004,0.7800000000000002,10,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.4058901611797394e-07,2.4058901611797394e-07,4.811780322359479e-07
0.30000000000000004,0.7800000000000002,9,0.30000000000000004,0.7800000000000002,9,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.0412385177985995e-07,3.0412385177985995e-07,6.082477035597199e-07
0.30000000000000004,0.7800000000000002,9,0.30000000000000004,0.7800000000000002,9,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.4530534431363906e-07,2.4530534431363906e-07,4.906106886272781e-07
0.30000000000000004,0.7800000000000002,8,0.30000000000000004,0.7800000000000002,8,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.204482355930902e-07,3.204482355930902e-07,6.408964711861804e-07
0.30000000000000004,0.7800000000000002,8,0.30000000000000004,0.7800000000000002,8,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.8045591398020766e-07,2.8045591398020766e-07,5.609118279604153e-07
0.30000000000000004,0.7800000000000002,7,0.30000000000000004,0.7800000000000002,7,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.8233764088302177e-07,3.8233764088302177e-07,7.646752817660435e-07
0.30000000000000004,0.7800000000000002,7,0.30000000000000004,0.7800000000000002,7,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.1515355310795015e-07,3.1515355310795015e-07,6.303071062159003e-07
0.30000000000000004,0.7800000000000002,7,0.30000000000000004,0.7800000000000002,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.756970019458062e-07,2.756970019458062e-07,5.513940038916124e-07
0.30000000000000004,0.7800000000000002,6,0.30000000000000004,0.7800000000000002,6,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.016972783450269e-07,4.016972783450269e-07,8.033945566900538e-07
0.30000000000000004,0.7800000000000002,6,0.30000000000000004,0.7800000000000002,6,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.506362626452943e-07,3.506362626452943e-07,7.012725252905886e-07
0.34,0.06,21,0.34,0.06,21,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3804990662447902e-09,1.3804990662447902e-09,2.7609981324895804e-09
0.34,0.06,19,0.34,0.06,19,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7262915755194646e-09,1.7262915755194646e-09,3.452583151038929e-09
0.34,0.06,17,0.34,0.06,17,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.2475734214882946e-09,2.2475734214882946e-09,4.495146842976589e-09
0.34,0.06,15,0.34,0.06,15,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.0437012708190985e-09,3.0437012708190985e-09,6.087402541638197e-09
0.34,0.06,14,0.34,0.06,14,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.3362484433831232e-09,3.3362484433831232e-09,6.6724968867662464e-09
0.34,0.06,13,0.34,0.06,13,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.7110942969442393e-09,3.7110942969442393e-09,7.4221885938884786e-09
0.34,0.06,12,0.34,0.06,12,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.1834337247337635e-09,4.1834337247337635e-09,8.366867449467527e-09
0.34,0.06,11,0.34,0.06,11,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.772155998463882e-09,4.772155998463882e-09,9.544311996927765e-09
0.34,0.06,10,0.34,0.06,10,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.499162167326339e-09,5.499162167326339e-09,1.0998324334652678e-08
0.34,0.06,9,0.34,0.06,9,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.387328052619193e-09,6.387328052619193e-09,1.2774656105238386e-08
0.34,0.06,9,0.34,0.06,9,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.684203161688786e-09,5.684203161688786e-09,1.1368406323377572e-08
0.34,0.06,8,0.34,0.06,8,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.663696227833251e-09,6.663696227833251e-09,1.3327392455666503e-08
0.34,0.06,8,0.34,0.06,8,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.972835673858535e-09,5.972835673858535e-09,1.194567134771707e-08
